------------------------------,--------------------,,
www.electricblue.eu,Portugal,,
------------------------------,--------------------,,
EnvLogger version,T2.4,,
EnvLogger Viewer version,5.3,,
downloading device type,android,,
device,SM-J737T1,,
device name,Galaxy J7 Star,,
downloading mode,auto,,
------------------------------,--------------------,,
serial number,046D BD00 6014 0F,,
custom name,6-N-B1,,
temperature,degrees Celsius,,
time zone,UTC+0000,,
sampling resolution,0.1,,
samples,448,,
time diff [logger-smartphone](sec),69,,
lat,-0.765914,,
long,-90.340639,,
accuracy (m),2,,
------------------------------,--------------------,,
time,temp,,
03/04/2024 22:30,30.5,,
04/04/2024 00:00,27.2,,
04/04/2024 01:30,27.8,,
04/04/2024 03:00,27.6,,
04/04/2024 04:30,27.4,,
04/04/2024 06:00,27.2,,
04/04/2024 07:30,26.6,,
04/04/2024 09:00,24,,
04/04/2024 10:30,23.1,,
04/04/2024 12:00,22.5,,
04/04/2024 13:30,26.4,,
04/04/2024 15:00,26.9,,
04/04/2024 16:30,27.2,,
04/04/2024 18:00,27.9,,
04/04/2024 19:30,28.6,,
04/04/2024 21:00,29,,
04/04/2024 22:30,27.8,,
05/04/2024 00:00,26.3,,
05/04/2024 01:30,25.6,,
05/04/2024 03:00,27.4,,
05/04/2024 04:30,26.8,,
05/04/2024 06:00,26.3,,
05/04/2024 07:30,26.3,,
05/04/2024 09:00,25.8,,
05/04/2024 10:30,23.1,,
05/04/2024 12:00,23.4,,
05/04/2024 13:30,25,,
05/04/2024 15:00,26.3,,
05/04/2024 16:30,26.2,,
05/04/2024 18:00,26.4,,
05/04/2024 19:30,26.7,,
05/04/2024 21:00,27,,
05/04/2024 22:30,27.1,,
06/04/2024 00:00,25.6,,
06/04/2024 01:30,25,,
06/04/2024 03:00,25.9,,
06/04/2024 04:30,25.8,,
06/04/2024 06:00,25.3,,
06/04/2024 07:30,25.6,,
06/04/2024 09:00,25.4,,
06/04/2024 10:30,23.9,,
06/04/2024 12:00,22.6,,
06/04/2024 13:30,25.1,,
06/04/2024 15:00,28.7,,
06/04/2024 16:30,25.5,,
06/04/2024 18:00,25.8,,
06/04/2024 19:30,26.2,,
06/04/2024 21:00,26.5,,
06/04/2024 22:30,26.4,,
07/04/2024 00:00,25.4,,
07/04/2024 01:30,24.5,,
07/04/2024 03:00,24.3,,
07/04/2024 04:30,24.2,,
07/04/2024 06:00,24.6,,
07/04/2024 07:30,24.7,,
07/04/2024 09:00,24.8,,
07/04/2024 10:30,24.7,,
07/04/2024 12:00,24.1,,
07/04/2024 13:30,25.9,,
07/04/2024 15:00,33.2,,
07/04/2024 16:30,25.1,,
07/04/2024 18:00,25.4,,
07/04/2024 19:30,25.7,,
07/04/2024 21:00,25.6,,
07/04/2024 22:30,25.8,,
08/04/2024 00:00,25.4,,
08/04/2024 01:30,24.7,,
08/04/2024 03:00,24.3,,
08/04/2024 04:30,24.5,,
08/04/2024 06:00,25.4,,
08/04/2024 07:30,25.3,,
08/04/2024 09:00,25.3,,
08/04/2024 10:30,25.2,,
08/04/2024 12:00,24.7,,
08/04/2024 13:30,26.3,,
08/04/2024 15:00,31.8,,
08/04/2024 16:30,37,,
08/04/2024 18:00,25.9,,
08/04/2024 19:30,25.9,,
08/04/2024 21:00,26.2,,
08/04/2024 22:30,25.8,,
09/04/2024 00:00,25.6,,
09/04/2024 01:30,24.7,,
09/04/2024 03:00,24.7,,
09/04/2024 04:30,24,,
09/04/2024 06:00,25.4,,
09/04/2024 07:30,25.4,,
09/04/2024 09:00,25.4,,
09/04/2024 10:30,25.2,,
09/04/2024 12:00,24.8,,
09/04/2024 13:30,26.6,,
09/04/2024 15:00,33.5,,
09/04/2024 16:30,45.6,,
09/04/2024 18:00,26.4,,
09/04/2024 19:30,26,,
09/04/2024 21:00,25.8,,
09/04/2024 22:30,24.6,,
10/04/2024 00:00,23.6,,
10/04/2024 01:30,23.5,,
10/04/2024 03:00,23.2,,
10/04/2024 04:30,23.1,,
10/04/2024 06:00,23,,
10/04/2024 07:30,25.1,,
10/04/2024 09:00,25,,
10/04/2024 10:30,25,,
10/04/2024 12:00,24.5,,
10/04/2024 13:30,25.7,,
10/04/2024 15:00,31.8,,
10/04/2024 16:30,40.4,,
10/04/2024 18:00,42.6,,
10/04/2024 19:30,26.8,,
10/04/2024 21:00,27.1,,
10/04/2024 22:30,26.9,,
11/04/2024 00:00,26.4,,
11/04/2024 01:30,25.9,,
11/04/2024 03:00,24.7,,
11/04/2024 04:30,24,,
11/04/2024 06:00,23.7,,
11/04/2024 07:30,26.1,,
11/04/2024 09:00,26.2,,
11/04/2024 10:30,26.1,,
11/04/2024 12:00,25.8,,
11/04/2024 13:30,25.7,,
11/04/2024 15:00,31,,
11/04/2024 16:30,43,,
11/04/2024 18:00,47.9,,
11/04/2024 19:30,27.4,,
11/04/2024 21:00,27.2,,
11/04/2024 22:30,27.1,,
12/04/2024 00:00,26.6,,
12/04/2024 01:30,26.3,,
12/04/2024 03:00,25.6,,
12/04/2024 04:30,25,,
12/04/2024 06:00,24.8,,
12/04/2024 07:30,24.8,,
12/04/2024 09:00,26.1,,
12/04/2024 10:30,26.1,,
12/04/2024 12:00,26.1,,
12/04/2024 13:30,26.1,,
12/04/2024 15:00,26.9,,
12/04/2024 16:30,36,,
12/04/2024 18:00,43.7,,
12/04/2024 19:30,37,,
12/04/2024 21:00,27.8,,
12/04/2024 22:30,27.8,,
13/04/2024 00:00,27.4,,
13/04/2024 01:30,26.9,,
13/04/2024 03:00,26.1,,
13/04/2024 04:30,24.3,,
13/04/2024 06:00,23.6,,
13/04/2024 07:30,23.4,,
13/04/2024 09:00,25.5,,
13/04/2024 10:30,25.3,,
13/04/2024 12:00,25.2,,
13/04/2024 13:30,24.9,,
13/04/2024 15:00,25.2,,
13/04/2024 16:30,30.6,,
13/04/2024 18:00,43,,
13/04/2024 19:30,43.4,,
13/04/2024 21:00,27.2,,
13/04/2024 22:30,26.7,,
14/04/2024 00:00,26.4,,
14/04/2024 01:30,25.8,,
14/04/2024 03:00,25.8,,
14/04/2024 04:30,25.1,,
14/04/2024 06:00,24.9,,
14/04/2024 07:30,24.8,,
14/04/2024 09:00,25.1,,
14/04/2024 10:30,25.4,,
14/04/2024 12:00,25.3,,
14/04/2024 13:30,25.4,,
14/04/2024 15:00,25.6,,
14/04/2024 16:30,26.1,,
14/04/2024 18:00,31.6,,
14/04/2024 19:30,41.1,,
14/04/2024 21:00,29.9,,
14/04/2024 22:30,27.2,,
15/04/2024 00:00,26.8,,
15/04/2024 01:30,26.3,,
15/04/2024 03:00,26,,
15/04/2024 04:30,25.7,,
15/04/2024 06:00,25,,
15/04/2024 07:30,24.1,,
15/04/2024 09:00,23.9,,
15/04/2024 10:30,25.8,,
15/04/2024 12:00,25.8,,
15/04/2024 13:30,25.6,,
15/04/2024 15:00,25.6,,
15/04/2024 16:30,25.9,,
15/04/2024 18:00,26.6,,
15/04/2024 19:30,28.1,,
15/04/2024 21:00,27.9,,
15/04/2024 22:30,26.4,,
16/04/2024 00:00,25.9,,
16/04/2024 01:30,25.4,,
16/04/2024 03:00,24.8,,
16/04/2024 04:30,25,,
16/04/2024 06:00,25.3,,
16/04/2024 07:30,24.8,,
16/04/2024 09:00,24.6,,
16/04/2024 10:30,24.8,,
16/04/2024 12:00,24.7,,
16/04/2024 13:30,24.7,,
16/04/2024 15:00,24.8,,
16/04/2024 16:30,25.2,,
16/04/2024 18:00,25.8,,
16/04/2024 19:30,26.2,,
16/04/2024 21:00,26.9,,
16/04/2024 22:30,25.9,,
17/04/2024 00:00,25.1,,
17/04/2024 01:30,24.9,,
17/04/2024 03:00,25,,
17/04/2024 04:30,24.9,,
17/04/2024 06:00,24.8,,
17/04/2024 07:30,24.6,,
17/04/2024 09:00,24.1,,
17/04/2024 10:30,24.3,,
17/04/2024 12:00,24.4,,
17/04/2024 13:30,24.5,,
17/04/2024 15:00,24.4,,
17/04/2024 16:30,24.6,,
17/04/2024 18:00,24.9,,
17/04/2024 19:30,25.2,,
17/04/2024 21:00,25.8,,
17/04/2024 22:30,25.7,,
18/04/2024 00:00,24.8,,
18/04/2024 01:30,24.9,,
18/04/2024 03:00,24.9,,
18/04/2024 04:30,24.9,,
18/04/2024 06:00,24.7,,
18/04/2024 07:30,24.1,,
18/04/2024 09:00,24,,
18/04/2024 10:30,23.7,,
18/04/2024 12:00,23.9,,
18/04/2024 13:30,24.6,,
18/04/2024 15:00,24.6,,
18/04/2024 16:30,24.5,,
18/04/2024 18:00,24.7,,
18/04/2024 19:30,24.6,,
18/04/2024 21:00,25,,
18/04/2024 22:30,25.6,,
19/04/2024 00:00,24.9,,
19/04/2024 01:30,24.7,,
19/04/2024 03:00,24.7,,
19/04/2024 04:30,24.7,,
19/04/2024 06:00,24.9,,
19/04/2024 07:30,24.6,,
19/04/2024 09:00,24.4,,
19/04/2024 10:30,24.5,,
19/04/2024 12:00,24.4,,
19/04/2024 13:30,24.9,,
19/04/2024 15:00,24.9,,
19/04/2024 16:30,24.8,,
19/04/2024 18:00,24.9,,
19/04/2024 19:30,24.6,,
19/04/2024 21:00,24.3,,
19/04/2024 22:30,25,,
20/04/2024 00:00,24.6,,
20/04/2024 01:30,24.3,,
20/04/2024 03:00,24.6,,
20/04/2024 04:30,24.4,,
20/04/2024 06:00,24.3,,
20/04/2024 07:30,24.4,,
20/04/2024 09:00,24.8,,
20/04/2024 10:30,24.9,,
20/04/2024 12:00,24.6,,
20/04/2024 13:30,25.7,,
20/04/2024 15:00,25.7,,
20/04/2024 16:30,25.1,,
20/04/2024 18:00,25.2,,
20/04/2024 19:30,25.4,,
20/04/2024 21:00,25.6,,
20/04/2024 22:30,25.8,,
21/04/2024 00:00,25.4,,
21/04/2024 01:30,24.5,,
21/04/2024 03:00,24.3,,
21/04/2024 04:30,25.6,,
21/04/2024 06:00,25.5,,
21/04/2024 07:30,25.2,,
21/04/2024 09:00,24.4,,
21/04/2024 10:30,24.1,,
21/04/2024 12:00,23.3,,
21/04/2024 13:30,25.5,,
21/04/2024 15:00,31.4,,
21/04/2024 16:30,26,,
21/04/2024 18:00,25.9,,
21/04/2024 19:30,25.3,,
21/04/2024 21:00,24.6,,
21/04/2024 22:30,24.3,,
22/04/2024 00:00,24.9,,
22/04/2024 01:30,24.9,,
22/04/2024 03:00,24.8,,
22/04/2024 04:30,25.6,,
22/04/2024 06:00,25.6,,
22/04/2024 07:30,25.6,,
22/04/2024 09:00,25.3,,
22/04/2024 10:30,24.4,,
22/04/2024 12:00,24.2,,
22/04/2024 13:30,24.7,,
22/04/2024 15:00,27.6,,
22/04/2024 16:30,25.5,,
22/04/2024 18:00,25.5,,
22/04/2024 19:30,25.4,,
22/04/2024 21:00,25.2,,
22/04/2024 22:30,24.3,,
23/04/2024 00:00,24.5,,
23/04/2024 01:30,23.8,,
23/04/2024 03:00,23.7,,
23/04/2024 04:30,24.1,,
23/04/2024 06:00,24.8,,
23/04/2024 07:30,24.7,,
23/04/2024 09:00,24.6,,
23/04/2024 10:30,24.6,,
23/04/2024 12:00,24.6,,
23/04/2024 13:30,25.7,,
23/04/2024 15:00,30.4,,
23/04/2024 16:30,37.1,,
23/04/2024 18:00,25.7,,
23/04/2024 19:30,25.7,,
23/04/2024 21:00,25.2,,
23/04/2024 22:30,24.9,,
24/04/2024 00:00,24.7,,
24/04/2024 01:30,24.1,,
24/04/2024 03:00,24.3,,
24/04/2024 04:30,23.8,,
24/04/2024 06:00,24.8,,
24/04/2024 07:30,24.4,,
24/04/2024 09:00,23.9,,
24/04/2024 10:30,23.5,,
24/04/2024 12:00,23.2,,
24/04/2024 13:30,25.3,,
24/04/2024 15:00,32.7,,
24/04/2024 16:30,44.2,,
24/04/2024 18:00,25.9,,
24/04/2024 19:30,26,,
24/04/2024 21:00,26.2,,
24/04/2024 22:30,25.5,,
25/04/2024 00:00,25.2,,
25/04/2024 01:30,24.6,,
25/04/2024 03:00,24.1,,
25/04/2024 04:30,23.6,,
25/04/2024 06:00,23.6,,
25/04/2024 07:30,25.2,,
25/04/2024 09:00,25.3,,
25/04/2024 10:30,25.3,,
25/04/2024 12:00,25,,
25/04/2024 13:30,25.4,,
25/04/2024 15:00,27.4,,
25/04/2024 16:30,37.7,,
25/04/2024 18:00,30.1,,
25/04/2024 19:30,26.6,,
25/04/2024 21:00,26.6,,
25/04/2024 22:30,26.3,,
26/04/2024 00:00,26.1,,
26/04/2024 01:30,25.6,,
26/04/2024 03:00,25,,
26/04/2024 04:30,24.2,,
26/04/2024 06:00,23.6,,
26/04/2024 07:30,25.7,,
26/04/2024 09:00,25.7,,
26/04/2024 10:30,25.6,,
26/04/2024 12:00,25.5,,
26/04/2024 13:30,25.6,,
26/04/2024 15:00,30.9,,
26/04/2024 16:30,42.1,,
26/04/2024 18:00,43,,
26/04/2024 19:30,26.9,,
26/04/2024 21:00,26.7,,
26/04/2024 22:30,26.5,,
27/04/2024 00:00,25.8,,
27/04/2024 01:30,25.6,,
27/04/2024 03:00,25.1,,
27/04/2024 04:30,24.6,,
27/04/2024 06:00,24,,
27/04/2024 07:30,25.5,,
27/04/2024 09:00,25.9,,
27/04/2024 10:30,25.8,,
27/04/2024 12:00,25.7,,
27/04/2024 13:30,25.8,,
27/04/2024 15:00,28.4,,
27/04/2024 16:30,34.9,,
27/04/2024 18:00,42.6,,
27/04/2024 19:30,27.7,,
27/04/2024 21:00,27.6,,
27/04/2024 22:30,27.5,,
28/04/2024 00:00,26.9,,
28/04/2024 01:30,26.7,,
28/04/2024 03:00,25.5,,
28/04/2024 04:30,24.4,,
28/04/2024 06:00,23.9,,
28/04/2024 07:30,23.6,,
28/04/2024 09:00,26.6,,
28/04/2024 10:30,26.5,,
28/04/2024 12:00,26.6,,
28/04/2024 13:30,26.5,,
28/04/2024 15:00,27.3,,
28/04/2024 16:30,32.3,,
28/04/2024 18:00,36.4,,
28/04/2024 19:30,34.3,,
28/04/2024 21:00,28.1,,
28/04/2024 22:30,27.9,,
29/04/2024 00:00,27.6,,
29/04/2024 01:30,27.1,,
29/04/2024 03:00,26.6,,
29/04/2024 04:30,25.3,,
29/04/2024 06:00,24.6,,
29/04/2024 07:30,24.9,,
29/04/2024 09:00,26.6,,
29/04/2024 10:30,26.7,,
29/04/2024 12:00,26.7,,
29/04/2024 13:30,26.7,,
29/04/2024 15:00,26.9,,
29/04/2024 16:30,29.9,,
29/04/2024 18:00,34.4,,
29/04/2024 19:30,40.6,,
29/04/2024 21:00,28.7,,
29/04/2024 22:30,28.6,,
30/04/2024 00:00,28.3,,
30/04/2024 01:30,27.9,,
30/04/2024 03:00,27.6,,
30/04/2024 04:30,26,,
30/04/2024 06:00,23.8,,
30/04/2024 07:30,22.6,,
30/04/2024 09:00,21.9,,
30/04/2024 10:30,26.8,,
30/04/2024 12:00,26.9,,
30/04/2024 13:30,27,,
30/04/2024 15:00,27.1,,
30/04/2024 16:30,27.7,,
30/04/2024 18:00,30.5,,
30/04/2024 19:30,31.5,,
30/04/2024 21:00,29.4,,
30/04/2024 22:30,28.3,,
01/05/2024 00:00,28.1,,
01/05/2024 01:30,27.9,,
01/05/2024 03:00,27.6,,
01/05/2024 04:30,27.5,,
01/05/2024 06:00,25.7,,
01/05/2024 07:30,23.8,,
01/05/2024 09:00,22.6,,
01/05/2024 10:30,26.1,,
01/05/2024 12:00,26.8,,
01/05/2024 13:30,26.8,,
01/05/2024 15:00,26.7,,
01/05/2024 16:30,26.9,,
01/05/2024 18:00,27.7,,
01/05/2024 19:30,30,,
01/05/2024 21:00,30,,
01/05/2024 22:30,27.4,,
02/05/2024 00:00,26.8,,
02/05/2024 01:30,26.6,,
02/05/2024 03:00,26.2,,
02/05/2024 04:30,25.7,,
02/05/2024 06:00,25.4,,
02/05/2024 07:30,23.6,,
02/05/2024 09:00,22.8,,
02/05/2024 10:30,22.2,,
02/05/2024 12:00,24.8,,
02/05/2024 13:30,24.8,,
02/05/2024 15:00,25,,
02/05/2024 16:30,25.2,,
02/05/2024 18:00,25.5,,
02/05/2024 19:30,26.1,,
02/05/2024 21:00,28.3,,
02/05/2024 22:30,26.8,,
03/05/2024 00:00,25.7,,
03/05/2024 01:30,25.5,,
03/05/2024 03:00,25.3,,
03/05/2024 04:30,25.3,,
03/05/2024 06:00,25.1,,
03/05/2024 07:30,24.6,,
03/05/2024 09:00,24,,
03/05/2024 10:30,23.4,,
03/05/2024 12:00,24.2,,
03/05/2024 13:30,24.9,,
03/05/2024 15:00,24.9,,
03/05/2024 16:30,25.1,,
03/05/2024 18:00,25.5,,
03/05/2024 19:30,25.5,,
03/05/2024 21:00,26,,
03/05/2024 22:30,26.5,,
04/05/2024 00:00,25.2,,
04/05/2024 01:30,25.7,,
04/05/2024 03:00,25.8,,
04/05/2024 04:30,25.7,,
04/05/2024 06:00,25.7,,
04/05/2024 07:30,25.6,,
04/05/2024 09:00,25.4,,
04/05/2024 10:30,24.3,,
04/05/2024 12:00,24.1,,
04/05/2024 13:30,25.3,,
04/05/2024 15:00,25.4,,
04/05/2024 16:30,25.5,,
04/05/2024 18:00,25.7,,
04/05/2024 19:30,25.9,,
04/05/2024 21:00,25.9,,
04/05/2024 22:30,25.6,,
05/05/2024 00:00,24.3,,
05/05/2024 01:30,23.8,,
05/05/2024 03:00,25.4,,
05/05/2024 04:30,25.3,,
05/05/2024 06:00,25.1,,
05/05/2024 07:30,25.1,,
05/05/2024 09:00,24.9,,
05/05/2024 10:30,24.3,,
05/05/2024 12:00,23.6,,
05/05/2024 13:30,23.9,,
05/05/2024 15:00,24.8,,
05/05/2024 16:30,25.1,,
05/05/2024 18:00,25.1,,
05/05/2024 19:30,25.1,,
05/05/2024 21:00,25,,
05/05/2024 22:30,25,,
06/05/2024 00:00,23.8,,
06/05/2024 01:30,23.1,,
06/05/2024 03:00,24.2,,
06/05/2024 04:30,24.6,,
06/05/2024 06:00,24.6,,
06/05/2024 07:30,24.6,,
06/05/2024 09:00,24.5,,
06/05/2024 10:30,24.3,,
06/05/2024 12:00,23.9,,
06/05/2024 13:30,24.7,,
06/05/2024 15:00,27.7,,
06/05/2024 16:30,24.5,,
06/05/2024 18:00,24.3,,
06/05/2024 19:30,24.4,,
06/05/2024 21:00,24.2,,
06/05/2024 22:30,24,,
07/05/2024 00:00,23.5,,
07/05/2024 01:30,22.9,,
07/05/2024 03:00,22.6,,
07/05/2024 04:30,23.9,,
07/05/2024 06:00,23.6,,
07/05/2024 07:30,23.4,,
07/05/2024 09:00,23.4,,
07/05/2024 10:30,23.3,,
07/05/2024 12:00,23.1,,
07/05/2024 13:30,24.4,,
07/05/2024 15:00,26.2,,
07/05/2024 16:30,24.4,,
07/05/2024 18:00,23.6,,
07/05/2024 19:30,23.6,,
07/05/2024 21:00,23.2,,
07/05/2024 22:30,23.1,,
08/05/2024 00:00,23.3,,
08/05/2024 01:30,23.4,,
08/05/2024 03:00,23.4,,
08/05/2024 04:30,23.1,,
08/05/2024 06:00,23.2,,
08/05/2024 07:30,23.1,,
08/05/2024 09:00,22.9,,
08/05/2024 10:30,22.7,,
08/05/2024 12:00,22.2,,
08/05/2024 13:30,24.1,,
08/05/2024 15:00,26.7,,
08/05/2024 16:30,39.9,,
08/05/2024 18:00,23.2,,
08/05/2024 19:30,23.4,,
08/05/2024 21:00,23,,
08/05/2024 22:30,22.9,,
09/05/2024 00:00,22.8,,
09/05/2024 01:30,22.9,,
09/05/2024 03:00,23.2,,
09/05/2024 04:30,23.1,,
09/05/2024 06:00,23,,
09/05/2024 07:30,22.8,,
09/05/2024 09:00,22.9,,
09/05/2024 10:30,22.7,,
09/05/2024 12:00,22.5,,
09/05/2024 13:30,23.6,,
09/05/2024 15:00,28.6,,
09/05/2024 16:30,33.4,,
09/05/2024 18:00,25.3,,
09/05/2024 19:30,23.7,,
09/05/2024 21:00,23.4,,
09/05/2024 22:30,23.2,,
10/05/2024 00:00,22.9,,
10/05/2024 01:30,22.7,,
10/05/2024 03:00,21.9,,
10/05/2024 04:30,21.3,,
10/05/2024 06:00,21.6,,
10/05/2024 07:30,22.9,,
10/05/2024 09:00,22.7,,
10/05/2024 10:30,22.7,,
10/05/2024 12:00,22.7,,
10/05/2024 13:30,22.8,,
10/05/2024 15:00,28.3,,
10/05/2024 16:30,39.6,,
10/05/2024 18:00,42.5,,
10/05/2024 19:30,24.3,,
10/05/2024 21:00,24.2,,
10/05/2024 22:30,23,,
11/05/2024 00:00,22.2,,
11/05/2024 01:30,22.7,,
11/05/2024 03:00,22.2,,
11/05/2024 04:30,21.4,,
11/05/2024 06:00,21,,
11/05/2024 07:30,22.5,,
11/05/2024 09:00,23.1,,
11/05/2024 10:30,23.1,,
11/05/2024 12:00,23,,
11/05/2024 13:30,23,,
11/05/2024 15:00,24.2,,
11/05/2024 16:30,31.8,,
11/05/2024 18:00,40.1,,
11/05/2024 19:30,24.5,,
11/05/2024 21:00,23.5,,
11/05/2024 22:30,23.3,,
12/05/2024 00:00,23.2,,
12/05/2024 01:30,23,,
12/05/2024 03:00,22.9,,
12/05/2024 04:30,23.2,,
12/05/2024 06:00,23.2,,
12/05/2024 07:30,23.2,,
12/05/2024 09:00,22.4,,
12/05/2024 10:30,22.2,,
12/05/2024 12:00,22,,
12/05/2024 13:30,22.1,,
12/05/2024 15:00,22.4,,
12/05/2024 16:30,27.4,,
12/05/2024 18:00,39.2,,
12/05/2024 19:30,32.7,,
12/05/2024 21:00,23.6,,
12/05/2024 22:30,23.3,,
13/05/2024 00:00,23.3,,
13/05/2024 01:30,23.2,,
13/05/2024 03:00,23.1,,
13/05/2024 04:30,22.3,,
13/05/2024 06:00,21.6,,
13/05/2024 07:30,21.2,,
13/05/2024 09:00,22.8,,
13/05/2024 10:30,23.1,,
13/05/2024 12:00,23.1,,
13/05/2024 13:30,23.1,,
13/05/2024 15:00,23.3,,
13/05/2024 16:30,24.1,,
13/05/2024 18:00,30.5,,
13/05/2024 19:30,38.8,,
13/05/2024 21:00,25.3,,
13/05/2024 22:30,23.9,,
14/05/2024 00:00,23.6,,
14/05/2024 01:30,23.5,,
14/05/2024 03:00,23.5,,
14/05/2024 04:30,23.4,,
14/05/2024 06:00,23.3,,
14/05/2024 07:30,23.2,,
14/05/2024 09:00,23.2,,
14/05/2024 10:30,23.4,,
14/05/2024 12:00,23.4,,
14/05/2024 13:30,23.4,,
14/05/2024 15:00,23.7,,
14/05/2024 16:30,23.8,,
14/05/2024 18:00,25.1,,
14/05/2024 19:30,29.2,,
14/05/2024 21:00,27.8,,
