------------------------------,--------------------
www.electricblue.eu,Portugal
------------------------------,--------------------
EnvLogger version,T2.4
EnvLogger Viewer version,5.3
downloading device type,android
device,SM-J737T1
device name,Galaxy J7 Star
downloading mode,auto
------------------------------,--------------------
serial number,0456 3D00 F82E 10
custom name,6-P-B1
temperature,degrees Celsius
time zone,UTC+0000
sampling resolution,0.1
samples,514
time diff [logger-smartphone](sec),130
lat,-0.743366
long,-90.303913
accuracy (m),7.5
------------------------------,--------------------
time,temp
05/03/2024 13:30,26.1
05/03/2024 15:00,26.6
05/03/2024 16:30,27.2
05/03/2024 18:00,27.7
05/03/2024 19:30,28.3
05/03/2024 21:00,28.8
05/03/2024 22:30,27.9
06/03/2024 00:00,27
06/03/2024 01:30,26.7
06/03/2024 03:00,26.6
06/03/2024 04:30,26.6
06/03/2024 06:00,26.3
06/03/2024 07:30,26
06/03/2024 09:00,24.8
06/03/2024 10:30,22.8
06/03/2024 12:00,22.3
06/03/2024 13:30,25.3
06/03/2024 15:00,26.2
06/03/2024 16:30,27
06/03/2024 18:00,27.7
06/03/2024 19:30,28.4
06/03/2024 21:00,28.6
06/03/2024 22:30,28.6
07/03/2024 00:00,26.7
07/03/2024 01:30,26.7
07/03/2024 03:00,26.6
07/03/2024 04:30,26.6
07/03/2024 06:00,26.7
07/03/2024 07:30,26.5
07/03/2024 09:00,26.5
07/03/2024 10:30,25.4
07/03/2024 12:00,24.5
07/03/2024 13:30,26.6
07/03/2024 15:00,27.3
07/03/2024 16:30,27.8
07/03/2024 18:00,28.2
07/03/2024 19:30,28.3
07/03/2024 21:00,28.3
07/03/2024 22:30,28.7
08/03/2024 00:00,27.3
08/03/2024 01:30,26
08/03/2024 03:00,26.9
08/03/2024 04:30,27.2
08/03/2024 06:00,27.2
08/03/2024 07:30,26.9
08/03/2024 09:00,26.7
08/03/2024 10:30,26.5
08/03/2024 12:00,25.4
08/03/2024 13:30,26.3
08/03/2024 15:00,34.1
08/03/2024 16:30,27.5
08/03/2024 18:00,27.9
08/03/2024 19:30,28.4
08/03/2024 21:00,28.6
08/03/2024 22:30,28.6
09/03/2024 00:00,27.3
09/03/2024 01:30,26
09/03/2024 03:00,25.7
09/03/2024 04:30,27.1
09/03/2024 06:00,27
09/03/2024 07:30,27
09/03/2024 09:00,26.9
09/03/2024 10:30,26.8
09/03/2024 12:00,25.8
09/03/2024 13:30,26.5
09/03/2024 15:00,35.9
09/03/2024 16:30,27.4
09/03/2024 18:00,27.5
09/03/2024 19:30,27.5
09/03/2024 21:00,27.6
09/03/2024 22:30,27.6
10/03/2024 00:00,27.3
10/03/2024 01:30,25.9
10/03/2024 03:00,25.4
10/03/2024 04:30,24.8
10/03/2024 06:00,26.6
10/03/2024 07:30,26.7
10/03/2024 09:00,26.7
10/03/2024 10:30,26.6
10/03/2024 12:00,26.4
10/03/2024 13:30,26.7
10/03/2024 15:00,31.8
10/03/2024 16:30,36.7
10/03/2024 18:00,27.9
10/03/2024 19:30,28.4
10/03/2024 21:00,28.4
10/03/2024 22:30,28.5
11/03/2024 00:00,28
11/03/2024 01:30,26.6
11/03/2024 03:00,25.6
11/03/2024 04:30,25.3
11/03/2024 06:00,26.8
11/03/2024 07:30,27.3
11/03/2024 09:00,27.4
11/03/2024 10:30,27.3
11/03/2024 12:00,27.2
11/03/2024 13:30,26.7
11/03/2024 15:00,27.7
11/03/2024 16:30,29.9
11/03/2024 18:00,31.2
11/03/2024 19:30,28.3
11/03/2024 21:00,28.4
11/03/2024 22:30,28.3
12/03/2024 00:00,28.2
12/03/2024 01:30,27.9
12/03/2024 03:00,26.5
12/03/2024 04:30,25.5
12/03/2024 06:00,24.8
12/03/2024 07:30,27.7
12/03/2024 09:00,27.8
12/03/2024 10:30,28
12/03/2024 12:00,28
12/03/2024 13:30,28
12/03/2024 15:00,28.3
12/03/2024 16:30,34.9
12/03/2024 18:00,44.3
12/03/2024 19:30,29.8
12/03/2024 21:00,29.2
12/03/2024 22:30,28.9
13/03/2024 00:00,28.9
13/03/2024 01:30,28.6
13/03/2024 03:00,26.8
13/03/2024 04:30,25.9
13/03/2024 06:00,25.3
13/03/2024 07:30,27.5
13/03/2024 09:00,28.1
13/03/2024 10:30,28.2
13/03/2024 12:00,28.1
13/03/2024 13:30,28.2
13/03/2024 15:00,30.9
13/03/2024 16:30,36.1
13/03/2024 18:00,39.8
13/03/2024 19:30,30.9
13/03/2024 21:00,28.9
13/03/2024 22:30,28.6
14/03/2024 00:00,28.3
14/03/2024 01:30,28.4
14/03/2024 03:00,27.6
14/03/2024 04:30,25.7
14/03/2024 06:00,25.1
14/03/2024 07:30,24.7
14/03/2024 09:00,27.1
14/03/2024 10:30,27.2
14/03/2024 12:00,27.4
14/03/2024 13:30,27.7
14/03/2024 15:00,28.2
14/03/2024 16:30,28.4
14/03/2024 18:00,28.3
14/03/2024 19:30,41.9
14/03/2024 21:00,28.9
14/03/2024 22:30,28.7
15/03/2024 00:00,28.5
15/03/2024 01:30,28.3
15/03/2024 03:00,28
15/03/2024 04:30,26.7
15/03/2024 06:00,26.2
15/03/2024 07:30,25.7
15/03/2024 09:00,26.8
15/03/2024 10:30,27.3
15/03/2024 12:00,27.3
15/03/2024 13:30,27.4
15/03/2024 15:00,27.5
15/03/2024 16:30,28.3
15/03/2024 18:00,38.3
15/03/2024 19:30,41.4
15/03/2024 21:00,29.9
15/03/2024 22:30,28.8
16/03/2024 00:00,28.6
16/03/2024 01:30,28.5
16/03/2024 03:00,28.4
16/03/2024 04:30,28
16/03/2024 06:00,26.4
16/03/2024 07:30,26
16/03/2024 09:00,25.6
16/03/2024 10:30,27.8
16/03/2024 12:00,27.8
16/03/2024 13:30,27.9
16/03/2024 15:00,28
16/03/2024 16:30,28.6
16/03/2024 18:00,31.5
16/03/2024 19:30,39.6
16/03/2024 21:00,32.7
16/03/2024 22:30,29.4
17/03/2024 00:00,28.9
17/03/2024 01:30,28.9
17/03/2024 03:00,28.7
17/03/2024 04:30,28.4
17/03/2024 06:00,27.6
17/03/2024 07:30,26.2
17/03/2024 09:00,25.7
17/03/2024 10:30,27.4
17/03/2024 12:00,28
17/03/2024 13:30,28.2
17/03/2024 15:00,28.5
17/03/2024 16:30,28.8
17/03/2024 18:00,29.4
17/03/2024 19:30,29.7
17/03/2024 21:00,28.8
17/03/2024 22:30,28.9
18/03/2024 00:00,28.6
18/03/2024 01:30,28.6
18/03/2024 03:00,28.7
18/03/2024 04:30,28.6
18/03/2024 06:00,28.5
18/03/2024 07:30,27.1
18/03/2024 09:00,25.6
18/03/2024 10:30,24.8
18/03/2024 12:00,27.4
18/03/2024 13:30,27.7
18/03/2024 15:00,27.9
18/03/2024 16:30,28.3
18/03/2024 18:00,28.7
18/03/2024 19:30,29.3
18/03/2024 21:00,29.7
18/03/2024 22:30,28.8
19/03/2024 00:00,28.5
19/03/2024 01:30,28.4
19/03/2024 03:00,28.4
19/03/2024 04:30,28.2
19/03/2024 06:00,28.1
19/03/2024 07:30,28.1
19/03/2024 09:00,27
19/03/2024 10:30,25.2
19/03/2024 12:00,25.3
19/03/2024 13:30,27.6
19/03/2024 15:00,27.7
19/03/2024 16:30,27.9
19/03/2024 18:00,28.6
19/03/2024 19:30,28.7
19/03/2024 21:00,28.9
19/03/2024 22:30,28.5
20/03/2024 00:00,27.9
20/03/2024 01:30,28.1
20/03/2024 03:00,28.1
20/03/2024 04:30,28.1
20/03/2024 06:00,28.3
20/03/2024 07:30,28.2
20/03/2024 09:00,28.1
20/03/2024 10:30,27.1
20/03/2024 12:00,26.3
20/03/2024 13:30,27.6
20/03/2024 15:00,28.1
20/03/2024 16:30,28.1
20/03/2024 18:00,28.2
20/03/2024 19:30,28.9
20/03/2024 21:00,29.2
20/03/2024 22:30,29.3
21/03/2024 00:00,28.3
21/03/2024 01:30,27.7
21/03/2024 03:00,28.6
21/03/2024 04:30,28.6
21/03/2024 06:00,28.6
21/03/2024 07:30,28.6
21/03/2024 09:00,28.5
21/03/2024 10:30,28.3
21/03/2024 12:00,26.4
21/03/2024 13:30,26.2
21/03/2024 15:00,27.6
21/03/2024 16:30,28.4
21/03/2024 18:00,28.5
21/03/2024 19:30,28.4
21/03/2024 21:00,28.6
21/03/2024 22:30,28.6
22/03/2024 00:00,27.5
22/03/2024 01:30,25.9
22/03/2024 03:00,26.6
22/03/2024 04:30,27.3
22/03/2024 06:00,27.2
22/03/2024 07:30,27.2
22/03/2024 09:00,27.3
22/03/2024 10:30,27.4
22/03/2024 12:00,25.6
22/03/2024 13:30,27.4
22/03/2024 15:00,36.2
22/03/2024 16:30,28.7
22/03/2024 18:00,29.5
22/03/2024 19:30,30
22/03/2024 21:00,30.2
22/03/2024 22:30,30.1
23/03/2024 00:00,29.5
23/03/2024 01:30,27.4
23/03/2024 03:00,27.1
23/03/2024 04:30,28.7
23/03/2024 06:00,28.8
23/03/2024 07:30,28.7
23/03/2024 09:00,28.6
23/03/2024 10:30,28.6
23/03/2024 12:00,27.9
23/03/2024 13:30,29.4
23/03/2024 15:00,35
23/03/2024 16:30,31.1
23/03/2024 18:00,30.7
23/03/2024 19:30,31.1
23/03/2024 21:00,31.1
23/03/2024 22:30,30.3
24/03/2024 00:00,29.7
24/03/2024 01:30,28
24/03/2024 03:00,27.6
24/03/2024 04:30,26.9
24/03/2024 06:00,28.8
24/03/2024 07:30,28.6
24/03/2024 09:00,28.5
24/03/2024 10:30,28.6
24/03/2024 12:00,28.4
24/03/2024 13:30,27.9
24/03/2024 15:00,35.4
24/03/2024 16:30,39.3
24/03/2024 18:00,29.1
24/03/2024 19:30,28.4
24/03/2024 21:00,27.7
24/03/2024 22:30,27.5
25/03/2024 00:00,27.4
25/03/2024 01:30,26.3
25/03/2024 03:00,25.5
25/03/2024 04:30,24.8
25/03/2024 06:00,27.1
25/03/2024 07:30,26.9
25/03/2024 09:00,26.4
25/03/2024 10:30,26.4
25/03/2024 12:00,26.6
25/03/2024 13:30,27.5
25/03/2024 15:00,32
25/03/2024 16:30,36.5
25/03/2024 18:00,28.5
25/03/2024 19:30,28.3
25/03/2024 21:00,28.4
25/03/2024 22:30,28.4
26/03/2024 00:00,28.3
26/03/2024 01:30,27.4
26/03/2024 03:00,26.3
26/03/2024 04:30,25.7
26/03/2024 06:00,26.7
26/03/2024 07:30,27.8
26/03/2024 09:00,28
26/03/2024 10:30,28
26/03/2024 12:00,28
26/03/2024 13:30,27.7
26/03/2024 15:00,30.6
26/03/2024 16:30,36
26/03/2024 18:00,30.6
26/03/2024 19:30,28.6
26/03/2024 21:00,28.5
26/03/2024 22:30,28.4
27/03/2024 00:00,28.3
27/03/2024 01:30,27.8
27/03/2024 03:00,25.4
27/03/2024 04:30,24.7
27/03/2024 06:00,24
27/03/2024 07:30,27.3
27/03/2024 09:00,27.4
27/03/2024 10:30,27.5
27/03/2024 12:00,27.4
27/03/2024 13:30,27.5
27/03/2024 15:00,33.2
27/03/2024 16:30,44.6
27/03/2024 18:00,47.6
27/03/2024 19:30,30.1
27/03/2024 21:00,30
27/03/2024 22:30,29.7
28/03/2024 00:00,29.1
28/03/2024 01:30,28.8
28/03/2024 03:00,26.7
28/03/2024 04:30,25.7
28/03/2024 06:00,25.2
28/03/2024 07:30,27.5
28/03/2024 09:00,27.7
28/03/2024 10:30,27.7
28/03/2024 12:00,27.6
28/03/2024 13:30,27.5
28/03/2024 15:00,29.6
28/03/2024 16:30,40.7
28/03/2024 18:00,46.6
28/03/2024 19:30,29.8
28/03/2024 21:00,29.5
28/03/2024 22:30,29.3
29/03/2024 00:00,28.8
29/03/2024 01:30,28.4
29/03/2024 03:00,27.2
29/03/2024 04:30,26.6
29/03/2024 06:00,25.7
29/03/2024 07:30,26.4
29/03/2024 09:00,27.9
29/03/2024 10:30,28
29/03/2024 12:00,28
29/03/2024 13:30,27.8
29/03/2024 15:00,28.2
29/03/2024 16:30,38.2
29/03/2024 18:00,43.5
29/03/2024 19:30,30.7
29/03/2024 21:00,29.6
29/03/2024 22:30,29.1
30/03/2024 00:00,28.5
30/03/2024 01:30,27.9
30/03/2024 03:00,27.3
30/03/2024 04:30,25.1
30/03/2024 06:00,24.2
30/03/2024 07:30,23.9
30/03/2024 09:00,26.7
30/03/2024 10:30,26.7
30/03/2024 12:00,26.4
30/03/2024 13:30,26
30/03/2024 15:00,26.4
30/03/2024 16:30,30.2
30/03/2024 18:00,40.1
30/03/2024 19:30,34.9
30/03/2024 21:00,28.9
30/03/2024 22:30,28.4
31/03/2024 00:00,28
31/03/2024 01:30,27.7
31/03/2024 03:00,27.4
31/03/2024 04:30,25.9
31/03/2024 06:00,24.8
31/03/2024 07:30,23.8
31/03/2024 09:00,26.2
31/03/2024 10:30,26.6
31/03/2024 12:00,26.8
31/03/2024 13:30,26.8
31/03/2024 15:00,27.1
31/03/2024 16:30,28.3
31/03/2024 18:00,32.6
31/03/2024 19:30,40.3
31/03/2024 21:00,29.8
31/03/2024 22:30,29
01/04/2024 00:00,28.5
01/04/2024 01:30,28
01/04/2024 03:00,27.6
01/04/2024 04:30,27.3
01/04/2024 06:00,24.2
01/04/2024 07:30,23.1
01/04/2024 09:00,22.5
01/04/2024 10:30,26.8
01/04/2024 12:00,26.9
01/04/2024 13:30,27.1
01/04/2024 15:00,27.7
01/04/2024 16:30,28.5
01/04/2024 18:00,29.8
01/04/2024 19:30,31.4
